NeoReferenceID,Name,AbsoluteMagnitude,EstDiainMiles(min),EstDiainMiles(max),CloseApproachDate,EpochDateCloseApproach,RelativeVelocitykmperhr,Milesperhour,MissDist.(miles),OrbitID,OrbitDeterminationDate,OrbitUncertainity,MinimumOrbitIntersection,JupiterTisserandInvariant,EpochOsculation,Eccentricity,SemiMajorAxis,Inclination,AscNodeLongitude,OrbitalPeriod,PerihelionDistance,PerihelionArg,AphelionDist,PerihelionTime,MeanAnomaly,MeanMotion,Hazardous
2314082,2314082,17.5,0.522283,1.16786,1995-08-08,807865200000,76521.1,47547.2,28374300.0,55,2017-04-06 09:23:50,0,0.0197173,3.356,2458000.0,0.57496,2.23749,16.1428,116.819,1222.47,0.951021,139.328,3.52395,2458450.0,226.703,0.294485,1
3008362,3008362,20.3,0.143849,0.321655,1995-08-08,807865200000,71455.1,44399.4,44951600.0,30,2017-04-06 09:18:06,0,0.122189,4.593,2458000.0,0.256807,1.36755,37.3607,118.962,584.133,1.01635,305.888,1.71874,2458230.0,221.177,0.616298,0
3182823,3182823,24.1,0.024998,0.0558973,1995-08-08,807865200000,34235.6,21272.7,3634900.0,15,2017-04-06 09:12:46,6,0.00335624,6.997,2458000.0,0.407319,0.830129,1.91426,243.052,276.259,0.492002,213.635,1.16826,2458040.0,312.25,1.30312,0
3390647,3390647,22.0,0.0657515,0.147025,1995-08-08,807865200000,57819.8,35927.0,45555000.0,22,2017-04-06 09:05:30,1,0.013789,6.449,2458000.0,0.514665,0.906144,8.80531,211.116,315.061,0.439783,44.6338,1.37251,2458110.0,238.59,1.14264,1
3746629,3746629,27.8,0.0045489,0.0101716,1995-08-08,807865200000,73744.0,45821.7,41540200.0,9,2017-04-06 08:27:29,6,0.00229906,4.988,2458000.0,0.296917,1.28822,3.64895,177.724,534.049,0.905723,54.5704,1.67071,2458040.0,330.303,0.674095,0
3662252,3662252,25.8,0.0114263,0.02555,1995-08-08,807865200000,70325.7,43697.7,34001500.0,4,2017-04-06 08:42:24,6,0.0041285,4.906,2458000.0,0.314229,1.27715,27.7952,334.353,527.181,0.87583,239.457,1.67846,2457810.0,128.089,0.682878,0
2365449,2365449,20.5,0.131192,0.293353,1995-08-15,808470000000,47526.0,29530.8,41561500.0,57,2017-07-28 06:19:26,1,0.154706,6.085,2458000.0,0.540518,0.968378,11.2242,128.284,348.069,0.444952,358.517,1.4918,2458090.0,266.01,1.03428,0
3410474,3410474,21.0,0.104209,0.233019,1995-08-15,808470000000,87723.2,54507.8,40026200.0,17,2017-04-06 09:03:27,2,0.164167,5.751,2458000.0,0.592064,1.02205,22.4881,64.9446,377.403,0.416931,27.7111,1.62717,2457920.0,75.8723,0.953887,0
3426239,3426239,20.5,0.131192,0.293353,1995-08-15,808470000000,51292.6,31871.2,18630900.0,19,2017-04-06 09:03:04,2,0.0640277,6.754,2458000.0,0.247893,0.86924,14.0736,303.619,296.011,0.653762,241.246,1.08472,2457850.0,179.924,1.21617,0
3623682,3623682,26.5,0.00827763,0.0185093,1995-08-15,808470000000,55789.2,34665.2,27007600.0,7,2017-04-06 08:47:19,7,0.0200872,6.076,2458000.0,0.194467,0.992842,12.9329,107.308,361.342,0.799767,105.903,1.18592,2457830.0,169.31,0.996286,0
3724948,3724948,19.2,0.238729,0.533815,1995-08-15,808470000000,71586.6,44481.1,20855800.0,39,2017-04-06 08:32:36,2,0.180276,3.715,2458000.0,0.636479,1.84785,12.0959,242.808,917.487,0.671734,165.623,3.02398,2458250.0,262.16,0.392376,0
2099799,2099799,18.3,0.361332,0.807962,1995-08-22,809074800000,13073.9,8123.6,22984000.0,101,2017-04-06 09:28:13,0,0.120423,4.57,2458000.0,0.275645,1.4616,7.55917,122.457,645.418,1.05872,249.739,1.86448,2457750.0,137.628,0.557778,0
2267759,2267759,18.8,0.287016,0.641787,1995-08-22,809074800000,38412.7,23868.2,43900700.0,78,2017-04-06 09:24:35,0,0.236062,4.729,2458000.0,0.184343,1.37368,21.2109,137.048,588.064,1.12045,101.189,1.6269,2458050.0,329.09,0.612178,0
3645649,3645649,24.7,0.018963,0.0424024,1995-08-22,809074800000,70733.8,43951.2,43838800.0,13,2017-04-06 08:45:08,3,0.0285671,5.865,2458000.0,0.203051,1.04261,4.22224,146.245,388.848,0.830905,296.936,1.25431,2458180.0,192.95,0.925812,0
3761271,3761271,24.4,0.0217724,0.0486845,1995-08-22,809074800000,56981.9,35406.4,31055900.0,3,2017-04-06 08:22:56,6,0.00908397,7.176,2458000.0,0.362341,0.804511,14.9565,206.129,263.57,0.513004,327.946,1.09602,2458030.0,315.965,1.36586,0
3150188,3150188,21.2,0.0950399,0.212516,1995-09-08,810543600000,46247.8,28736.6,39110200.0,23,2017-04-06 09:14:20,1,0.138005,5.122,2458000.0,0.172751,1.22078,25.784,157.224,492.668,1.00989,76.3636,1.43167,2458200.0,217.492,0.730715,0
3508168,3508168,19.3,0.227985,0.50979,1995-09-08,810543600000,75552.9,46945.6,44689700.0,42,2016-08-30 06:18:24,1,0.0261387,4.943,2457600.0,0.245349,1.24995,34.8418,149.947,510.431,0.943275,309.259,1.55662,2457720.0,275.71,0.705286,1
3682429,3682429,18.2,0.378361,0.84604,1995-09-08,810543600000,49106.9,30513.1,16342800.0,15,2017-04-06 08:39:18,4,0.183099,2.929,2458000.0,0.586624,2.85775,22.6321,342.212,1764.55,1.18132,14.0526,4.53417,2458760.0,204.643,0.204018,0
3691712,3691712,25.0,0.016516,0.036931,1995-09-08,810543600000,5199.89,3231.01,10408500.0,16,2017-04-06 08:38:19,4,0.0448509,5.397,2458000.0,0.108415,1.16783,2.29423,7.63414,460.965,1.04122,19.279,1.29444,2457870.0,101.828,0.780971,0
2477519,2477519,19.3,0.227985,0.50979,1995-09-08,810543600000,75552.7,46945.5,44689500.0,51,2017-09-23 06:51:37,0,0.0287566,4.943,2458000.0,0.245383,1.24987,34.8408,149.942,510.381,0.943171,309.255,1.55656,2458230.0,197.847,0.705356,1
3766334,3766334,23.0,0.0414864,0.0927665,1995-09-08,810543600000,43918.0,27288.9,31964500.0,5,2017-04-06 08:21:11,6,0.0896811,4.56,2458000.0,0.311335,1.45264,13.2106,270.805,639.494,1.00038,127.887,1.9049,2457680.0,178.021,0.562945,0
3625128,3625128,19.9,0.172944,0.386715,1995-09-08,810543600000,78564.9,48817.2,40827700.0,20,2017-06-20 06:19:26,2,0.0703769,3.725,2458000.0,0.690418,1.81003,4.62945,153.633,889.463,0.560354,204.506,3.05971,2457980.0,7.12698,0.404739,0
2347634,2347634,19.5,0.207925,0.464934,1995-09-15,811148400000,55870.9,34716.0,39727300.0,33,2017-04-06 09:23:12,0,0.229332,5.34,2458000.0,0.55423,1.12225,24.4669,191.253,434.241,0.500264,29.4439,1.74423,2458130.0,256.227,0.829032,0
3666733,3666733,24.8,0.0181095,0.040494,1995-09-15,811148400000,20779.9,12911.8,37546300.0,29,2017-04-06 08:41:50,5,0.0378689,5.004,2458000.0,0.188923,1.2927,0.976628,45.2669,536.841,1.04848,190.659,1.53692,2457870.0,88.0856,0.670589,0
3771633,3771633,26.692,0.00757715,0.016943,1995-09-15,811148400000,21548.5,13389.4,18665200.0,7,2017-06-20 13:03:38,3,0.00138825,6.015,2458000.0,0.264054,1.00714,1.81167,185.869,369.175,0.7412,100.323,1.27308,2457910.0,87.306,0.975147,0
3160737,3160737,21.2,0.0950399,0.212516,1995-09-22,811753200000,118849.0,73848.4,39858700.0,18,2017-04-06 09:13:49,0,0.0443814,2.976,2458000.0,0.74292,2.53508,8.94777,344.162,1474.3,0.65172,118.26,4.41845,2457390.0,149.775,0.244183,1
3684352,3684352,20.8,0.114263,0.2555,1995-09-22,811753200000,44038.9,27364.1,23466400.0,14,2017-04-06 08:39:04,5,0.214825,3.914,2458000.0,0.398026,1.77781,22.9516,344.097,865.816,1.07019,64.4473,2.48542,2457830.0,69.4657,0.415793,0
3781651,3781651,25.187,0.0151533,0.0338837,1995-09-22,811753200000,72217.3,44873.0,30369800.0,2,2017-09-28 06:49:17,6,0.0240122,6.825,2458000.0,0.326036,0.853061,18.673,181.707,287.785,0.574933,323.601,1.13119,2458110.0,217.822,1.25093,0
2162694,2162694,19.6,0.198566,0.444008,1995-10-08,813135600000,87971.2,54661.9,40601000.0,32,2017-09-24 06:23:56,0,0.22486,6.606,2458000.0,0.422456,0.870281,32.2269,29.795,296.543,0.502626,187.392,1.23794,2457930.0,87.2502,1.21399,0
3429684,3429684,25.4,0.0137374,0.0307179,1995-10-08,813135600000,29441.0,18293.5,11528600.0,15,2017-04-06 09:02:44,6,0.00361704,6.246,2458000.0,0.396836,0.95289,1.50477,9.75038,339.753,0.57475,127.49,1.33103,2457880.0,128.51,1.05959,0
3581238,3581238,20.4,0.137374,0.307179,1995-10-08,813135600000,50396.7,31314.6,25425300.0,24,2017-04-06 08:52:33,1,0.0511177,6.484,2458000.0,0.514788,0.893858,21.0936,12.9614,308.675,0.433711,218.619,1.354,2457930.0,85.1151,1.16628,0
3601472,3601472,19.1,0.24998,0.558973,1995-10-08,813135600000,55719.4,34621.9,19415700.0,20,2017-04-06 08:50:26,1,0.00672532,3.275,2458000.0,0.711951,2.17624,13.3037,355.479,1172.62,0.626864,86.2306,3.72562,2458260.0,280.346,0.307004,1
3666677,3666677,22.8,0.045489,0.101716,1995-10-08,813135600000,37274.0,23160.6,9568550.0,13,2017-04-06 08:41:54,6,0.0224851,5.303,2458000.0,0.270634,1.1854,6.07246,10.3819,471.408,0.864592,81.3196,1.50621,2458070.0,307.093,0.763669,0
3730802,3730802,24.5,0.0207925,0.0464934,1995-10-08,813135600000,25326.3,15736.8,10861900.0,9,2017-04-06 08:31:14,6,0.025176,6.661,2458000.0,0.249922,0.885546,10.8007,4.52378,304.379,0.664228,216.089,1.10686,2458100.0,246.409,1.18274,0
3092146,3092146,24.4,0.0217724,0.0486845,1995-10-15,813740400000,16355.0,10162.4,39248300.0,13,2017-04-06 09:18:05,8,0.0247658,4.545,2450160.0,0.398751,1.45512,2.69888,12.4711,641.13,0.874888,93.6901,2.03535,2450100.0,36.0393,0.561509,0
3471585,3471585,26.6,0.00790507,0.0176763,1995-10-15,813740400000,85319.5,53014.2,43319100.0,8,2017-04-06 08:59:35,7,0.0242782,7.499,2458000.0,0.3472,0.759861,24.7804,22.3839,241.935,0.496037,185.417,1.02368,2457910.0,133.49,1.488,0
3610358,3610358,18.9,0.274098,0.612902,1995-10-15,813740400000,124987.0,77662.3,35309900.0,22,2017-09-16 06:18:39,0,0.0797107,3.625,2458000.0,0.687216,1.8148,27.9241,30.8795,892.979,0.567641,104.382,3.06196,2458090.0,324.155,0.403145,0
3666785,3666785,22.3,0.0572672,0.128053,1995-10-15,813740400000,46728.8,29035.5,16104800.0,29,2017-04-06 08:41:50,3,0.0259126,5.372,2458000.0,0.259732,1.16652,5.03504,28.852,460.189,0.863537,271.615,1.4695,2457770.0,179.603,0.782287,0
2355046,2355046,19.5,0.207925,0.464934,1995-10-22,814345200000,27150.9,16870.5,44594500.0,32,2017-04-06 09:22:59,0,0.107051,5.1,2458000.0,0.271942,1.24232,14.2452,98.3282,505.765,0.904481,169.728,1.58016,2457970.0,24.7952,0.711794,0
2444193,2444193,18.2,0.378361,0.84604,1995-10-22,814345200000,65353.7,40608.2,23089600.0,60,2017-09-21 06:22:01,0,0.00221412,5.673,2458000.0,0.194544,1.0693,24.8308,39.1334,403.873,0.86127,78.2098,1.27732,2458150.0,225.868,0.891369,1
3072196,3072196,24.5,0.0207925,0.0464934,1995-10-22,814345200000,40632.5,25247.5,24387700.0,16,2017-04-06 09:16:29,6,0.025664,6.113,2458000.0,0.057337,0.989174,11.6323,357.789,359.341,0.932457,306.666,1.04589,2457860.0,142.0,1.00183,0
3514891,3514891,22.1,0.0627922,0.140408,1995-10-22,814345200000,85399.9,53064.2,32569500.0,19,2017-04-06 08:57:57,1,0.095436,6.55,2458000.0,0.244818,0.88211,35.3155,195.151,302.609,0.666154,187.955,1.09807,2457880.0,142.182,1.18965,0
3765702,3765702,25.3,0.0143849,0.0321655,1995-10-22,814345200000,41926.0,26051.2,27950400.0,3,2017-04-06 08:21:34,6,0.0618104,6.504,2458000.0,0.155414,0.913259,13.0912,252.534,318.779,0.771326,344.092,1.05519,2457870.0,147.911,1.12931,0
2003362,2003362,18.3,0.361332,0.807962,1995-11-08,815817600000,41929.6,26053.4,43565900.0,23,2017-04-06 09:30:43,1,0.013395,6.017,2458000.0,0.468568,0.989527,9.91683,152.448,359.534,0.525866,55.0482,1.45319,2458080.0,276.532,1.0013,1
3358223,3358223,22.7,0.0476328,0.10651,1995-11-08,815817600000,37271.7,23159.2,19471500.0,11,2017-04-06 09:07:40,6,0.0758499,6.573,2458000.0,0.377102,0.892438,14.5642,231.239,307.939,0.555898,327.039,1.22898,2458150.0,182.561,1.16906,0
3634389,3634389,19.9,0.172944,0.386715,1995-11-08,815817600000,84182.8,52307.9,43099500.0,26,2017-04-06 08:46:13,1,0.076602,4.483,2458000.0,0.407682,1.47998,6.85063,128.199,657.628,0.876616,195.744,2.08333,2457880.0,65.6894,0.547422,0
2221980,2221980,19.0,0.261762,0.585317,1995-11-15,816422400000,43696.9,27151.6,32942000.0,24,2017-04-06 09:25:14,0,0.0338689,4.744,2458000.0,0.400705,1.34142,21.5965,356.521,567.473,0.803906,64.6269,1.87893,2457990.0,4.23583,0.634391,1
3431599,3431599,20.0,0.16516,0.36931,1995-11-15,816422400000,77674.1,48263.7,22750500.0,18,2017-04-06 09:02:34,5,0.111975,3.343,2458000.0,0.640099,2.20339,10.9367,286.63,1194.63,0.793,198.88,3.61377,2458440.0,227.982,0.301348,0
3736387,3736387,21.0,0.104209,0.233019,1995-11-15,816422400000,59405.7,36912.4,17453200.0,13,2017-04-06 08:30:03,2,0.0679351,6.311,2458000.0,0.27579,0.938865,19.7438,58.6381,332.279,0.679936,225.545,1.19779,2457930.0,75.4307,1.08343,0
2152978,2152978,19.6,0.198566,0.444008,1995-11-22,817027200000,47237.8,29351.7,33578000.0,109,2017-04-06 09:27:08,0,0.0247891,5.31,2458000.0,0.23658,1.16205,25.0078,57.8747,457.549,0.887135,240.797,1.43697,2458140.0,248.689,0.7868,1
3373683,3373683,19.4,0.217724,0.486845,1995-11-22,817027200000,28628.7,17788.7,25072500.0,44,2017-05-03 06:18:20,1,0.0215286,5.768,2457800.0,0.129044,1.0612,15.0897,215.444,399.294,0.924256,61.173,1.19814,2457870.0,301.482,0.901592,1
3565394,3565394,29.7,0.0018963,0.00424025,1995-11-22,817027200000,68854.6,42783.6,43576400.0,6,2017-04-06 08:53:30,7,0.00110619,5.481,2458000.0,0.202207,1.13987,1.40465,221.362,444.508,0.909379,297.533,1.37036,2457850.0,119.501,0.809883,0
3749346,3749346,23.5,0.0329538,0.073687,1995-11-22,817027200000,24380.8,15149.3,16266700.0,25,2017-04-06 08:26:45,3,0.0565851,5.584,2458000.0,0.114046,1.11392,7.05652,192.952,429.415,0.986879,284.813,1.24095,2457830.0,142.748,0.838349,0
2489486,2489486,19.4,0.217724,0.486845,1995-11-22,817027200000,28628.7,17788.7,25072500.0,45,2017-05-15 19:03:44,1,0.020437,5.768,2458000.0,0.129015,1.06119,15.09,215.443,399.29,0.924281,61.1891,1.1981,2457870.0,121.791,0.9016,1
3695735,3695735,21.6,0.0790507,0.176763,1995-11-22,817027200000,32316.8,20080.4,37609800.0,13,2017-06-15 06:19:18,2,0.318512,4.806,2458000.0,0.0695017,1.36087,15.6227,233.882,579.863,1.26629,84.0422,1.45546,2458000.0,357.852,0.620836,0
3092345,3092345,18.3,0.361332,0.807962,1995-12-08,818409600000,69480.5,43172.5,36917200.0,22,2017-04-06 09:16:03,0,0.0624827,2.71,2458000.0,0.675887,3.23889,18.4738,230.827,2129.09,1.04977,173.863,5.42802,2458610.0,256.995,0.169087,0
3529600,3529600,23.4,0.0345069,0.0771598,1995-12-08,818409600000,40149.1,24947.1,36503400.0,16,2017-04-06 08:57:21,6,0.0941106,5.075,2458000.0,0.190053,1.24667,20.2567,260.013,508.425,1.00974,293.094,1.48361,2457840.0,116.908,0.708069,0
3573154,3573154,20.2,0.150628,0.336815,1995-12-08,818409600000,27991.0,17392.5,35213900.0,49,2017-04-06 08:53:09,0,0.119386,5.182,2458000.0,0.158299,1.22122,15.7321,105.717,492.936,1.0279,64.9067,1.41454,2458070.0,308.682,0.730317,0
3710226,3710226,26.0,0.0104209,0.0233019,1995-12-08,818409600000,30437.4,18912.6,15681900.0,14,2017-04-06 08:35:40,6,0.00283925,4.839,2458000.0,0.284718,1.34314,7.99279,143.385,568.563,0.960721,330.492,1.72555,2458180.0,247.899,0.633175,0
3739251,3739251,19.1,0.24998,0.558973,1995-12-08,818409600000,16396.0,10187.8,39854800.0,39,2017-09-26 06:50:14,0,0.316229,4.166,2458000.0,0.242856,1.69724,7.01087,275.063,807.631,1.28505,115.472,2.10942,2458060.0,331.767,0.445748,0
2033342,2033342,17.9,0.434416,0.971384,1995-12-15,819014400000,86666.5,53851.2,40962100.0,167,2017-04-06 09:29:19,0,0.010566,7.912,2454720.0,0.417926,0.718498,7.34186,82.0012,222.452,0.418219,167.297,1.01878,2454800.0,241.195,1.61833,1
2397847,2397847,18.8,0.287016,0.641787,1995-12-15,819014400000,58296.5,36223.2,24997800.0,45,2017-04-06 09:21:54,0,0.143818,4.621,2458000.0,0.448489,1.39649,14.8311,22.0554,602.775,0.77018,145.641,2.0228,2457960.0,26.9655,0.597238,0
3455137,3455137,20.0,0.16516,0.36931,1995-12-15,819014400000,40730.9,25308.6,27586300.0,28,2017-04-06 09:00:54,2,0.0331774,6.962,2458000.0,0.282031,0.837202,13.8997,57.8038,279.798,0.601085,315.164,1.07332,2457860.0,175.047,1.28664,1
3102683,3102683,22.1,0.0627922,0.140408,1995-12-22,819619200000,43602.9,27093.2,34764200.0,12,2017-04-06 09:15:45,1,0.0113586,5.9,2458000.0,0.556734,1.00661,0.848196,127.062,368.882,0.446194,186.845,1.56702,2458090.0,268.347,0.975922,1
2207970,2207970,18.1,0.396192,0.885913,1996-01-08,821088000000,8745.89,5434.36,32841400.0,45,2017-04-06 09:25:29,0,0.283318,3.181,2458000.0,0.524053,2.64314,3.37235,178.319,1569.56,1.25799,278.166,4.02828,2457920.0,18.4491,0.229364,0
2259221,2259221,19.2,0.238729,0.533815,1996-01-08,821088000000,91831.3,57060.4,20353000.0,40,2017-04-06 09:24:43,0,0.13164,5.195,2458000.0,0.833101,1.10026,23.7062,308.879,421.543,0.183632,18.1362,2.01689,2458050.0,318.335,0.854005,0
3400310,3400310,23.6,0.0314707,0.0703706,1996-01-15,821692800000,89560.7,55649.6,44417100.0,21,2017-04-06 09:04:38,1,0.0316225,6.832,2458000.0,0.341072,0.85726,3.13752,336.621,289.913,0.564873,350.634,1.14965,2458140.0,181.047,1.24175,0
3439813,3439813,19.2,0.238729,0.533815,1996-01-15,821692800000,76171.7,47330.2,42782000.0,47,2016-09-29 06:46:17,0,0.068965,4.651,2457600.0,0.378963,1.39632,15.4511,58.8071,602.668,0.867169,139.845,1.92548,2457370.0,135.203,0.597344,0
3644343,3644343,17.9,0.434416,0.971384,1996-01-15,821692800000,122142.0,75894.5,24282100.0,37,2017-07-04 06:19:06,1,0.217108,3.97,2458000.0,0.502937,1.5322,52.2379,124.99,692.742,0.761601,9.78309,2.3028,2457720.0,143.127,0.519674,0
2476904,2476904,19.2,0.238729,0.533815,1996-01-15,821692800000,76171.5,47330.0,42781900.0,49,2017-04-06 09:19:02,0,0.0683833,4.651,2458000.0,0.379017,1.39623,15.4523,58.8045,602.605,0.867034,139.86,1.92542,2457980.0,14.1351,0.597406,0
3769883,3769883,22.2,0.0599661,0.134088,1996-01-15,821692800000,69887.8,43425.5,42810700.0,8,2017-04-06 08:20:00,7,0.16521,6.754,2458000.0,0.555383,0.841085,31.9061,338.16,281.746,0.37396,341.089,1.30821,2457910.0,112.021,1.27775,0
2496327,2496327,17.9,0.434416,0.971384,1996-01-15,821692800000,122142.0,75894.5,24282100.0,38,2017-07-11 15:55:38,1,0.217108,3.97,2458000.0,0.502937,1.5322,52.2379,124.99,692.742,0.761601,9.78309,2.3028,2457720.0,143.127,0.519674,0
2267223,2267223,18.1,0.396192,0.885913,1996-01-22,822297600000,87488.1,54361.7,34617600.0,65,2017-04-06 09:24:38,0,0.106558,3.327,2458000.0,0.900973,1.84271,12.7906,342.727,913.656,0.182477,14.7748,3.50294,2458280.0,250.592,0.394021,0
3670292,3670292,19.9,0.172944,0.386715,1996-01-22,822297600000,58092.1,36096.1,26824100.0,20,2017-07-12 06:17:22,2,0.10218,4.927,2458000.0,0.329793,1.29632,14.3329,253.435,539.098,0.868804,165.148,1.72384,2458160.0,254.992,0.667782,0
3732504,3732504,22.5,0.0522283,0.116786,1996-01-22,822297600000,26930.6,16733.6,42836200.0,13,2017-04-06 08:31:08,5,0.00594609,5.532,2458000.0,0.19489,1.1176,15.54,194.43,431.549,0.899793,110.556,1.33541,2458100.0,276.678,0.834205,0
3744790,3744790,21.3,0.0907624,0.202951,1996-01-22,822297600000,84920.2,52766.1,27057700.0,6,2017-04-06 08:28:07,3,0.0463696,7.883,2458000.0,0.471077,0.714212,23.8619,290.149,220.465,0.377763,33.146,1.05066,2457990.0,24.062,1.63291,1
2443103,2443103,18.0,0.414864,0.927665,1996-02-08,823766400000,41491.6,25781.3,10057700.0,115,2017-04-21 06:22:12,0,0.0132207,5.842,2458000.0,0.192185,1.03491,21.4692,322.781,384.547,0.836013,98.9878,1.2338,2458120.0,245.189,0.936166,1
3367904,3367904,23.4,0.0345069,0.0771598,1996-02-08,823766400000,37607.8,23368.0,807103.0,21,2017-04-06 09:07:02,2,0.00254036,6.831,2458000.0,0.386795,0.855231,2.8926,321.644,288.884,0.524432,44.5135,1.18603,2458110.0,224.55,1.24617,0
3548666,3548666,27.6,0.00498776,0.011153,1996-02-08,823766400000,23874.6,14834.7,26088800.0,13,2017-04-06 08:56:19,6,0.00109712,5.857,2458000.0,0.233963,1.04313,3.84527,196.309,389.138,0.799073,85.9008,1.28718,2458130.0,239.455,0.925122,0
3560922,3560922,20.0,0.16516,0.36931,1996-02-08,823766400000,46597.8,28954.1,21993700.0,17,2017-04-06 08:53:53,1,0.196219,4.579,2458000.0,0.512098,1.40004,14.572,23.6217,605.075,0.683082,30.227,2.117,2457930.0,42.4317,0.594967,0
3723951,3723951,20.5,0.131192,0.293353,1996-02-08,823766400000,116460.0,72363.7,34501600.0,11,2017-04-06 08:32:49,4,0.0484137,3.908,2458000.0,0.671148,1.68809,12.2714,134.497,801.109,0.555132,251.342,2.82105,2458090.0,319.587,0.449377,1
3741556,3741556,21.3,0.0907624,0.202951,1996-02-08,823766400000,40569.0,25208.0,16625700.0,13,2017-08-10 06:19:42,5,0.0427367,4.053,2458000.0,0.452321,1.703,12.0687,8.78895,811.744,0.932696,160.496,2.4733,2458260.0,244.802,0.44349,1
2424965,2424965,18.8,0.287016,0.641787,1996-02-15,824371200000,113010.0,70219.7,39129900.0,37,2017-04-06 09:21:03,1,0.0513984,7.009,2458000.0,0.487018,0.8125,28.8687,166.194,267.506,0.416798,131.482,1.2082,2457940.0,82.4152,1.34577,0
3008376,3008376,20.6,0.125287,0.28015,1996-02-15,824371200000,13308.0,8269.05,24949700.0,21,2017-04-06 09:18:06,1,0.261067,3.76,2458000.0,0.372097,1.98489,6.65478,321.354,1021.42,1.24632,178.956,2.72347,2458290.0,257.141,0.35245,0
3555410,3555410,20.7,0.119648,0.267541,1996-02-15,824371200000,72084.5,44790.5,16738700.0,12,2017-04-06 08:54:56,1,0.176403,5.44,2458000.0,0.517063,1.10535,21.9047,304.223,424.469,0.533813,321.93,1.67688,2457830.0,141.304,0.848119,0
3699893,3699893,26.9,0.00688503,0.0153954,1996-02-15,824371200000,9661.87,6003.51,10856400.0,15,2017-04-06 08:37:02,4,0.00731584,5.92,2458000.0,0.0714991,1.03433,1.55915,67.1007,384.225,0.960375,287.633,1.10828,2458070.0,292.013,0.93695,0
3174193,3174193,18.7,0.300543,0.672034,1996-02-22,824976000000,144596.0,89846.2,37443300.0,26,2017-03-02 06:47:03,0,0.197366,3.374,2457800.0,0.830217,1.90034,19.3102,172.158,956.855,0.322646,203.765,3.47804,2457760.0,15.4465,0.376232,0
3402642,3402642,25.7,0.0119648,0.0267541,1996-02-22,824976000000,32437.8,20155.6,15036300.0,16,2017-07-31 10:27:58,0,0.0483196,5.244,2458000.0,0.176632,1.20891,7.72469,147.283,485.498,0.995375,50.1978,1.42244,2457970.0,25.6792,0.741506,0
3552578,3552578,23.5,0.0329538,0.073687,1996-02-22,824976000000,22925.6,14245.1,16445600.0,14,2017-04-06 08:55:34,4,0.0252684,5.845,2458000.0,0.235354,1.04624,1.56272,20.4539,390.881,0.800002,159.143,1.29247,2457970.0,28.2822,0.920997,0
3742127,3742127,19.7,0.18963,0.424025,1996-02-22,824976000000,101257.0,62917.2,29708700.0,12,2017-04-06 08:28:34,5,0.21133,2.949,2458000.0,0.743861,2.50745,19.6515,101.105,1450.27,0.642256,327.417,4.37265,2457370.0,157.718,0.24823,0
2483563,2483563,18.8,0.287016,0.641787,1996-02-22,824976000000,144596.0,89846.2,37443300.0,29,2017-05-12 06:17:39,0,0.197415,3.374,2458000.0,0.830129,1.90065,19.3053,172.157,957.085,0.322865,203.779,3.47843,2457760.0,90.674,0.376142,0
2162422,2162422,20.6,0.125287,0.28015,1996-03-08,826272000000,61310.6,38096.0,3226920.0,65,2017-04-06 09:26:30,0,0.0118739,5.126,2458000.0,0.531135,1.20735,1.39895,108.936,484.562,0.566085,314.493,1.84862,2457850.0,109.122,0.742938,1
3147579,3147579,23.6,0.0314707,0.0703706,1996-03-08,826272000000,48137.9,29911.0,30559900.0,20,2017-04-06 09:14:22,6,0.0430556,6.482,2458000.0,0.119689,0.920283,7.48557,139.888,322.464,0.810136,173.13,1.03043,2457990.0,9.41457,1.1164,0
